total_packets,tcp_packets,tcp_syn_packets,udp_packets,icmp_packets,avg_len,entropy_src_ip,entropy_src_port,label
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,83,98.0,2.3001178263950175,0.0,0
83,0,0,0,84,98.0,2.2858309709747693,0.0,0
86,0,0,0,86,98.0,2.2718054232222653,0.0,0
82,0,0,0,82,98.0,2.2997656078753055,0.0,0
84,0,0,0,84,98.0,2.2842641503917087,0.0,0
84,0,0,0,84,98.0,2.2859946871177574,0.0,0
85,0,0,0,85,98.0,2.2711886634820404,0.0,0
86,0,0,0,86,98.0,2.2998152535508143,0.0,0
88,0,0,0,88,98.0,2.285609896173042,0.0,0
77,0,0,0,77,98.0,2.294203243876698,0.0,0
87,0,0,0,87,98.0,2.2841908423653368,0.0,0
82,0,0,0,82,98.0,2.2906663136966943,0.0,0
84,0,0,0,84,98.0,2.288385536729597,0.0,0
90,0,0,0,90,98.0,2.284114736205134,0.0,0
78,0,0,0,78,98.0,2.287787860771426,0.0,0
83,0,0,0,83,98.0,2.2858309709747693,0.0,0
87,0,0,0,87,98.0,2.294203243876698,0.0,0
81,0,0,0,81,98.0,2.2655006764821883,0.0,0
87,0,0,0,87,98.0,2.2946950019739787,0.0,0
82,0,0,0,82,98.0,2.2962442400986145,0.0,0
83,0,0,0,83,98.0,2.280815740038227,0.0,0
85,0,0,0,85,98.0,2.2842641503917087,0.0,0
83,0,0,0,83,98.0,2.2859946871177574,0.0,0
84,0,0,0,84,98.0,2.2962442400986145,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.268021867599577,0.0,0
84,0,0,0,84,98.0,2.2755074754540554,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
86,0,0,0,86,98.0,2.2991856763025336,0.0,0
82,0,0,0,82,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2755074754540554,0.0,0
84,0,0,0,84,98.0,2.2991856763025336,0.0,0
85,0,0,0,85,98.0,2.2859946871177574,0.0,0
85,0,0,0,85,98.0,2.2910652930190842,0.0,0
